Item;SKU;Descrição;Qtd. Itens;Unid Med;Des Categoria;Peso Liquido;Peso Bruto SKU;Altura;Largura;Comprimento;Volume m3;Qtd. CX Altura;Qtd. CX Lastro;Cod. Barras;Clasificação ABC;Caixa
42ESCB100000;42ESCB100000;ESC. SECADORA ENTRY BIVOLT;1;PC;ELET - CUIDADOS PESSOAIS;0,0001;0,000001;1;1;1;1;12;24;42ESCB100000;A;UNIDADE
42ESCB100000;42ESCB100000CX;ESC. SECADORA ENTRY BIVOLT;12;PC;ELET - CUIDADOS PESSOAIS;0,0001;7,24;0,345;0,38;0,393;0,051522;4;6;42ESCB100000CX;A;MASTER
42ESCB100000;42ESCB100000CX;ESC. SECADORA ENTRY BIVOLT;12;PC;ELET - CUIDADOS PESSOAIS;0,0001;7,24;0,345;0,38;0,393;0,051522;4;6;17908412525503;A;MASTER
42AFG3502000;42AFG3502000;FRITADEIRA 3,5L PT 220V;1;PC;AIR FRYER;0,0001;1;0,32;0,26;0,35;0,02912;4;10;7908412531583;A;UNIDADE
42AFG3502000;42AFG3502000;FRITADEIRA 3,5L PT 220V;1;PC;AIR FRYER;0,0001;1;0,32;0,26;0,35;0,02912;4;10;42AFG3502000;A;UNIDADE
42AFG3502000;42AFG3502000CX;FRITADEIRA 3,5L PT 220V;2;PC;AIR FRYER;0,0001;1;0,36;0,33;0,55;0,06534;4;5;42AFG3502000CX;A;MASTER
42AFG3502000;42AFG3502000CX;FRITADEIRA 3,5L PT 220V;2;PC;AIR FRYER;0,0001;1;0,36;0,33;0,55;0,06534;4;5;17908412531580;A;MASTER
42AFG3501000;42AFG3501000;FRITADEIRA 3,5L PT 127V;1;PC;AIR FRYER;0,0001;1;0,32;0,26;0,35;0,02912;4;10;7908412531576;A;UNIDADE
42AFG3501000;42AFG3501000;FRITADEIRA 3,5L PT 127V;1;PC;AIR FRYER;0,0001;1;0,32;0,26;0,35;0,02912;4;10;42AFG3501000;A;UNIDADE
42AFG3501000;42AFG3501000CX;FRITADEIRA 3,5L PT 127V;2;PC;AIR FRYER;0,0001;1;0,33;0,36;0,55;0,06534;4;5;42AFG3501000CX;A;MASTER
42AFG3501000;42AFG3501000CX;FRITADEIRA 3,5L PT 127V;2;PC;AIR FRYER;0,0001;1;0,33;0,36;0,55;0,06534;4;5;17908412531573;A;MASTER
42AFO2001000;42AFO2001000;AFO20 FRIT. FORNO FRY 127V;1;PC;AIR FRYER;0,1;0,000001;0,39;0,34;0,34;0,045084;3;6;7908412525452;A;UNIDADE
42AFO2001000;42AFO2001000;AFO20 FRIT. FORNO FRY 127V;1;PC;AIR FRYER;0,1;0,000001;0,39;0,34;0,34;0,045084;3;6;42AFO2001000;A;UNIDADE
42AFO2002000;42AFO2002000;AFO FRIT. FORNO FRY 220V;1;PC;AIR FRYER;0,1;0,000001;0,39;0,34;0,34;0,045084;3;6;7908412525476;A;UNIDADE
42AFO2002000;42AFO2002000;AFO FRIT. FORNO FRY 220V;1;PC;AIR FRYER;0,1;0,000001;0,39;0,34;0,34;0,045084;3;6;42AFO2002000;A;UNIDADE
42LIQ2002000;42LIQ2002000;LIQ20 LIQUIDIFICADOR SUPER FORCE 220V;1;PC;ELET - COZINHA;0,1;0,32;0,4;0,17;0,21;0,01428;3;24;7908412519192;B;UNIDADE
42LIQ2002000;42LIQ2002000;LIQ20 LIQUIDIFICADOR SUPER FORCE 220V;1;PC;ELET - COZINHA;0,1;0,32;0,4;0,17;0,21;0,01428;3;24;42LIQ2002000;B;UNIDADE
42LIQ2002000;42LIQ2002000CX;42LIQ2002000CX;2;PC;ELET - COZINHA;0,1;6,6;0,4;0,34;0,21;0,02856;3;12;42LIQ2002000CX;B;MASTER
42LIQ2002000;42LIQ2002000CX;42LIQ2002000CX;2;PC;ELET - COZINHA;0,1;6,6;0,4;0,34;0,21;0,02856;3;12;17908412519199;B;MASTER
42LIQ2001000;42LIQ2001000;LIQ20 LIQUIDIFICAR SUPER FORCE 127V;1;PC;ELET - COZINHA;0,1;3,2;0,4;0,17;0,21;0,01428;3;24;7908412519178;B;UNIDADE
42LIQ2001000;42LIQ2001000;LIQ20 LIQUIDIFICAR SUPER FORCE 127V;1;PC;ELET - COZINHA;0,1;3,2;0,4;0,17;0,21;0,01428;3;24;42LIQ2001000;B;UNIDADE
42LIQ2001000;42LIQ2001000CX;LIQ20 LIQUIDIFICADOR SUPER FORCE 127V;2;PC;ELET - COZINHA;0,1;6,6;0,4;0,34;0,21;0,02856;3;12;42LIQ2001000CX;B;MASTER
42LIQ2001000;42LIQ2001000CX;LIQ20 LIQUIDIFICADOR SUPER FORCE 127V;2;PC;ELET - COZINHA;0,1;6,6;0,4;0,34;0,21;0,02856;3;12;17908412519175;B;MASTER
42PAR4001000;42PAR4001000;PAR40 P.ARROZ ELET. 5 XICS 1L 127V;1;PC;ELET - COZINHA;0,1;1,65;0,25;0,24;0,24;0,0144;4;15;7908412525582;A;UNIDADE
42PAR4001000;42PAR4001000;PAR40 P.ARROZ ELET. 5 XICS 1L 127V;1;PC;ELET - COZINHA;0,1;1,65;0,25;0,24;0,24;0,0144;4;15;42PAR4001000;A;UNIDADE
42PAR4001000;42PAR4001000CX;PAR40 P.ARROZ ELET. 5 XICS 1L 127V;6;PC;ELET - COZINHA;0,1;11,1;0,52;0,255;0,715;0,094809;2;5;42PAR4001000CX;A;MASTER
42PAR4001000;42PAR4001000CX;PAR40 P.ARROZ ELET. 5 XICS 1L 127V;6;PC;ELET - COZINHA;0,1;11,1;0,52;0,255;0,715;0,094809;2;5;17908412525589;A;MASTER
42PAR4002000;42PAR4002000;PAR40 P. ARROZ ELET. 5 XICS 1L 220V;1;PC;ELET - COZINHA;0,1;1,65;0,25;0,24;0,24;0,0144;4;15;7908412525596;A;UNIDADE
42PAR4002000;42PAR4002000;PAR40 P. ARROZ ELET. 5 XICS 1L 220V;1;PC;ELET - COZINHA;0,1;1,65;0,25;0,24;0,24;0,0144;4;15;42PAR4002000;A;UNIDADE
42PAR4002000;42PAR4002000CX;PAR40 P. ARROZ ELET. 5 XICS 1L 220V;6;PC;ELET - COZINHA;0,1;11,1;0,52;0,255;0,715;0,094809;2;5;42PAR4002000CX;A;MASTER
42PAR4002000;42PAR4002000CX;PAR40 P. ARROZ ELET. 5 XICS 1L 220V;6;PC;ELET - COZINHA;0,1;11,1;0,52;0,255;0,715;0,094809;2;5;17908412525596;A;MASTER
42PARX001000;42PARX001000;PARX0 P. ARROZ ELETRICA 10 XICS 1,8L 127V;1;PC;ELET - COZINHA;0,1;2,7;0,29;0,28;0,28;0,022736;4;12;7908412525605;B;UNIDADE
42PARX001000;42PARX001000CX;PARX0 P. ARROZ ELETRICA 10 XICS 1,8L 127V;6;PC;ELET - COZINHA;0,1;16,9;0,6;0,86;0,3;0,1548;2;4;42PARX001000CX;B;MASTER
42PARX001000;42PARX001000CX;PARX0 P. ARROZ ELETRICA 10 XICS 1,8L 127V;6;PC;ELET - COZINHA;0,1;16,9;0,6;0,86;0,3;0,1548;2;4;17908412525602;B;MASTER
42PARX002000;42PARX002000;PARX0 P.ARROZ ELETRICA 10 XICS 1,8L 220V;1;PC;ELET - COZINHA;0,1;2,7;0,29;0,28;0,285;0,023142;4;12;7908412525612;B;UNIDADE
42PARX002000;42PARX002000;PARX0 P.ARROZ ELETRICA 10 XICS 1,8L 220V;1;PC;ELET - COZINHA;0,1;2,7;0,29;0,28;0,285;0,023142;4;12;42PARX002000;B;UNIDADE
42PARX002000;42PARX002000CX;PARX0 P. ARROZ ELETRICA 10 XICS 1,8L 220V;6;PC;ELET - COZINHA;0,1;16,9;0,6;0,86;0,3;0,1548;2;4;42PARX002000CX;B;MASTER
42PARX002000;42PARX002000CX;PARX0 P. ARROZ ELETRICA 10 XICS 1,8L 220V;6;PC;ELET - COZINHA;0,1;16,9;0,6;0,86;0,3;0,1548;2;4;17908412525619;B;MASTER
42AFG8001000;42AFG8001000;AIRFRYER AFG8001 8L BLACK 127V;1;PC;AIR FRYER;0,1;4,8;0,34;0,415;0,33;0,046563;4;6;7908412504587;A;UNIDADE
42AFG8001000;42AFG8001000;AIRFRYER AFG8001 8L BLACK 127V;1;PC;AIR FRYER;0,1;4,8;0,34;0,415;0,33;0,046563;4;6;42AFG8001000;A;UNIDADE
42AFG8001000;42AFG8001000CX;AIRFRYER AFG8001 8L BLACK 127V;2;PC;AIR FRYER;0,1;11,3;0,36;0,665;0,43;0,102942;4;3;42AFG8001000CX;A;MASTER
42AFG8001000;42AFG8001000CX;AIRFRYER AFG8001 8L BLACK 127V;2;PC;AIR FRYER;0,1;11,3;0,36;0,665;0,43;0,102942;4;3;17908412504584;A;MASTER
42AFG8002000;42AFG8002000;AIRFRYER AFG8002 8L BLACK 220V;1;PC;AIR FRYER;0,1;4,8;0,34;0,415;0,33;0,046563;4;6;7908412504594;A;UNIDADE
42AFG8002000;42AFG8002000;AIRFRYER AFG8002 8L BLACK 220V;1;PC;AIR FRYER;0,1;4,8;0,34;0,415;0,33;0,046563;4;6;42AFG8002000;A;UNIDADE
42AFG8002000;42AFG8002000CX;AIRFRYER AFG8002 8L BLACK 220V;2;PC;AIR FRYER;0,1;11,3;0,36;0,665;0,43;0,102942;4;3;42AFG8002000CX;A;MASTER
42AFG8002000;42AFG8002000CX;AIRFRYER AFG8002 8L BLACK 220V;2;PC;AIR FRYER;0,1;11,3;0,36;0,665;0,43;0,102942;4;3;17908412504591;A;MASTER
GER603735101100;GER603735101100;FILME STRETCH MANUAL-4KG-(500X23 MICRAS);1;UN;INSUMOS;0,1;0,0001;0,00001;0,00001;0,000001;0;100;100;GER603735101100;A;UNIDADE
